speed,baro_pressure,amb_air_temp,accelerator_pos_d,accelerator_pos_e,fuel_type,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
1.0,98,6,14.509803921568627,14.509803921568627,Electric,
2.0,98,6,14.509803921568627,14.509803921568627,Electric,
2.0,98,6,14.509803921568627,14.509803921568627,Electric,
3.0,98,6,15.294117647058824,14.901960784313726,Electric,
4.0,98,6,14.509803921568627,14.509803921568627,Electric,
5.0,98,6,14.509803921568627,14.509803921568627,Electric,
5.0,98,6,14.509803921568627,14.509803921568627,Electric,
6.0,98,6,14.509803921568627,14.509803921568627,Electric,
6.0,98,6,14.509803921568627,14.509803921568627,Electric,
6.0,98,6,14.509803921568627,14.509803921568627,Electric,
6.0,98,6,14.509803921568627,14.509803921568627,Electric,
6.0,98,6,14.509803921568627,14.509803921568627,Electric,
6.0,98,6,14.509803921568627,14.509803921568627,Electric,
6.0,98,6,14.509803921568627,14.509803921568627,Electric,
6.0,98,6,14.509803921568627,14.509803921568627,Electric,
6.0,98,6,14.509803921568627,14.509803921568627,Electric,
6.0,98,6,14.509803921568627,14.509803921568627,Electric,
6.0,98,6,14.509803921568627,14.509803921568627,Electric,
6.0,98,6,14.509803921568627,14.509803921568627,Electric,
6.0,98,6,14.509803921568627,14.509803921568627,Electric,
6.0,98,6,14.509803921568627,14.509803921568627,Electric,
5.0,98,6,14.509803921568627,14.509803921568627,Electric,
5.0,98,6,14.509803921568627,14.509803921568627,Electric,
5.0,98,6,14.509803921568627,14.509803921568627,Electric,
5.0,98,6,14.509803921568627,14.509803921568627,Electric,
5.0,98,6,18.431372549019606,18.03921568627451,Electric,
5.0,98,6,28.235294117647058,28.235294117647058,Electric,
6.0,98,6,34.11764705882353,33.333333333333336,Electric,
6.0,98,6,33.333333333333336,33.333333333333336,Electric,
7.0,98,6,32.549019607843135,32.549019607843135,Electric,
8.0,98,6,30.19607843137255,30.19607843137255,Electric,
9.0,98,6,28.627450980392158,28.627450980392158,Electric,
9.0,98,6,27.84313725490196,27.84313725490196,Electric,
9.0,98,6,23.92156862745098,23.92156862745098,Electric,
9.0,98,6,24.705882352941178,24.705882352941178,Electric,
9.0,98,6,24.705882352941178,24.705882352941178,Electric,
8.0,98,6,25.49019607843137,25.49019607843137,Electric,
8.0,98,6,24.313725490196077,24.313725490196077,Electric,
9.0,98,6,23.137254901960784,23.137254901960784,Electric,
9.0,98,6,23.137254901960784,22.745098039215687,Electric,
9.0,98,6,20.0,19.607843137254903,Electric,
9.0,98,6,14.509803921568627,14.509803921568627,Electric,
9.0,98,6,14.509803921568627,14.509803921568627,Electric,
9.0,98,6,14.509803921568627,14.509803921568627,Electric,
9.0,98,6,14.509803921568627,14.509803921568627,Electric,
9.0,98,6,14.509803921568627,14.509803921568627,Electric,
8.0,98,6,14.509803921568627,14.509803921568627,Electric,
8.0,98,6,14.509803921568627,14.509803921568627,Electric,
7.0,98,6,14.509803921568627,14.509803921568627,Electric,
7.0,98,6,14.509803921568627,14.509803921568627,Electric,
6.0,98,6,14.509803921568627,14.509803921568627,Electric,
5.0,98,6,14.509803921568627,14.509803921568627,Electric,
4.0,98,6,14.509803921568627,14.509803921568627,Electric,
4.0,98,6,14.509803921568627,14.509803921568627,Electric,
3.0,98,6,14.509803921568627,14.509803921568627,Electric,
3.0,98,6,14.509803921568627,14.509803921568627,Electric,
3.0,98,6,14.509803921568627,14.509803921568627,Electric,
2.0,98,6,14.509803921568627,14.509803921568627,Electric,
2.0,98,6,14.509803921568627,14.509803921568627,Electric,
2.0,98,6,14.509803921568627,14.509803921568627,Electric,
2.0,98,6,14.509803921568627,14.509803921568627,Electric,
2.0,98,6,14.509803921568627,14.509803921568627,Electric,
2.0,98,6,14.509803921568627,14.509803921568627,Electric,
3.0,98,6,14.509803921568627,14.509803921568627,Electric,
3.0,98,6,14.509803921568627,14.509803921568627,Electric,
2.0,98,6,14.509803921568627,14.509803921568627,Electric,
2.0,98,6,14.509803921568627,14.509803921568627,Electric,
2.0,98,6,14.509803921568627,14.509803921568627,Electric,
2.0,98,6,21.568627450980394,21.568627450980394,Electric,
2.0,98,6,29.019607843137255,29.019607843137255,Electric,
3.0,98,6,35.294117647058826,35.68627450980392,Electric,
5.0,98,6,33.333333333333336,33.72549019607843,Electric,
6.0,98,6,37.254901960784316,37.64705882352941,Electric,
8.0,98,6,44.31372549019608,45.09803921568628,Electric,
10.0,98,6,50.588235294117645,59.21568627450981,Electric,
13.0,98,6,60.0,60.78431372549019,Electric,
19.0,98,6,56.86274509803921,58.03921568627451,Electric,
18.0,98,6,56.470588235294116,57.254901960784316,Electric,
21.0,98,6,57.64705882352941,68.23529411764706,Electric,
22.0,98,6,70.58823529411765,70.98039215686275,Electric,
25.0,98,6,78.82352941176471,78.82352941176471,Electric,
28.0,98,6,79.2156862745098,79.2156862745098,Electric,
31.0,98,6,79.2156862745098,79.2156862745098,Electric,
34.0,98,6,79.6078431372549,79.2156862745098,Electric,
36.0,98,6,85.49019607843137,85.09803921568627,Electric,
39.0,98,6,78.43137254901961,78.43137254901961,Electric,
39.0,98,6,14.509803921568627,14.509803921568627,Electric,
38.0,98,6,14.509803921568627,14.509803921568627,Electric,
36.0,98,6,14.509803921568627,14.509803921568627,Electric,
34.0,98,6,14.509803921568627,14.509803921568627,Electric,
32.0,98,6,14.509803921568627,14.509803921568627,Electric,
30.0,98,6,14.509803921568627,14.509803921568627,Electric,
27.0,98,6,14.509803921568627,14.509803921568627,Electric,
25.0,98,6,14.509803921568627,14.509803921568627,Electric,
22.0,98,6,14.509803921568627,14.509803921568627,Electric,
20.0,98,6,14.509803921568627,14.509803921568627,Electric,
17.0,98,6,14.509803921568627,14.509803921568627,Electric,
15.0,98,6,14.509803921568627,14.509803921568627,Electric,
12.0,98,6,14.509803921568627,14.509803921568627,Electric,
10.0,98,6,14.509803921568627,14.509803921568627,Electric,
8.0,98,6,14.509803921568627,14.509803921568627,Electric,
5.0,98,6,14.509803921568627,14.509803921568627,Electric,
4.0,98,6,14.509803921568627,14.509803921568627,Electric,
2.0,98,6,14.509803921568627,14.509803921568627,Electric,
1.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
0.0,98,6,14.509803921568627,14.509803921568627,Electric,
